"das heißt (d.h.)","i.e. (that is)","","","German_Vocabulary_Boosters::13_Expressions_and_Miscellaneous"
"dieser","this","pronoun","","German_Vocabulary_Boosters::13_Expressions_and_Miscellaneous"
"diesmal","this time","adverb","","German_Vocabulary_Boosters::13_Expressions_and_Miscellaneous"
"egal","equal, indifferent","adjective","","German_Vocabulary_Boosters::13_Expressions_and_Miscellaneous"
"nicht mehr","no longer","","","German_Vocabulary_Boosters::13_Expressions_and_Miscellaneous"
"niemand","no one","pronoun","","German_Vocabulary_Boosters::13_Expressions_and_Miscellaneous"
"noch einmal, bitte.","repeat that again, please.","expression","","German_Vocabulary_Boosters::13_Expressions_and_Miscellaneous"
"noch nicht","not yet","","","German_Vocabulary_Boosters::13_Expressions_and_Miscellaneous"
"plötzlich","suddenly","","","German_Vocabulary_Boosters::13_Expressions_and_Miscellaneous"
"sicher","safe, sure, certainly","","","German_Vocabulary_Boosters::13_Expressions_and_Miscellaneous"
"sonst","otherwise","","","German_Vocabulary_Boosters::13_Expressions_and_Miscellaneous"
"spitze","great","","","German_Vocabulary_Boosters::13_Expressions_and_Miscellaneous"
"unbedingt","absolutely, really","","","German_Vocabulary_Boosters::13_Expressions_and_Miscellaneous"
"Verzeihung!","Sorry!","","","German_Vocabulary_Boosters::13_Expressions_and_Miscellaneous"
"völlig","completely","adjective","","German_Vocabulary_Boosters::13_Expressions_and_Miscellaneous"
"woher","where from","adverb","","German_Vocabulary_Boosters::13_Expressions_and_Miscellaneous"
"wohin","where to","adverb","","German_Vocabulary_Boosters::13_Expressions_and_Miscellaneous"
"sich überanstrengen","to overexert oneself","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"überbieten","to outbid, surpass","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"überbuchen","to overbook","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"übereinstimmen","to agree","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"überfahren","to run over","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"überfallen","to attack, raid","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"überfliegen","to skim through, fly over","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"überfordern","to demand too much of, overtax","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"übergeben","to hand over","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"sich übergeben","to be sick, vomit","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"überholen","to overtake, overhaul","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"überhören","to miss","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"überleben","to survive","verb","überlebte; hat überlebt","German_Vocabulary_Boosters::14_Key_über_verbs"
"übernehmen","to take on, take over","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"sich übernehmen","to take on too much","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"überqueren","to cross","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"überschätzen","to overestimate","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"sich überschneiden","to clash, intersect","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"übertreiben","to exaggerate, overdo","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"übertreffen","to surpass","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"überwachen","to supervise","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"überweisen","to transfer","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"überwinden","to overcome","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"sich überwinden","to make an effort, force oneself","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"überziehen","to cover, put on","","","German_Vocabulary_Boosters::14_Key_über_verbs"
"überzeugen","to convince","verb","überzeugte; hat überzeugt","German_Vocabulary_Boosters::14_Key_über_verbs"
"das Königreich","kingdom, realm","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"mehrmals","several times","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Zweck","purpose","noun","die Zwecke","German_Vocabulary_Boosters::15_Europäische_Politiken"
"das Wirtschaftswunder","economic miracle","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Problemfall","problem","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"bestimmt","particular","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"sich beschäftigen mit","to busy, deal, occupy oneself with","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"gelten als","to be regarded as","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"in der Lage, etw zu tun","capable/able to do something","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"retten","to save","verb","rettete; hat gerettet","German_Vocabulary_Boosters::15_Europäische_Politiken"
"auferlegen","imposed","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Sparmaßnahme","economic/budgeting measure","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"beschimpfen","to swear at, accuse","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die mitwirkung","involvement","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"bevölkerungsreich","densely populated","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Verknüpfung","joining","noun","die Verknüpfungen","German_Vocabulary_Boosters::15_Europäische_Politiken"
"das liegt daran, dass","this is because","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Wahlkreis, der Wahlregion","constituency","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Ablauf","procedure, agenda","noun","die Abläufe","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der überwiegende Teil","the majority (+gen off)","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"aufzeigen","to show, demonstrate","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"anstehende Aufgaben","incomplete tasks","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Sitzung","meeting","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Büroleiter","office manager","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Anfrag","enquiry","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"kurzschließen","to short circuit, get in contact","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"empfangen","to receive sb.","verb","empfing; hat empfangen","German_Vocabulary_Boosters::15_Europäische_Politiken"
"das Anliegen","request","noun","die Anliegen","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Rasen","lawn","noun","die Rasen","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Verband","association","noun","die Verbände","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Faktion","political party","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"einreichen","to file, submit","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Datenschutz","data protection","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"anschließend","subsequently, afterwards","adverb, adjective","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Vorlag","preservation","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Stiftung","donation","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"im Ergebnis","as a result","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"ehren","to honor","verb","ehrte; hat geehrt","German_Vocabulary_Boosters::15_Europäische_Politiken"
"(jdm etw) vorleben","to set an example","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Einsatz","commitment","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Auswahl","choice","noun","die Auswahlen","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Preisträger","prize/award winner","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"musterhaft","exemplary","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Voraussetzung","prerequisite, condition","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Amtssprache","official language","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Umstand","circumstance","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"fragwürdig","questionable","adjective","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Rahmen","frame","noun","die Rahmen","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Einblick","insight","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"beurteilen","to assess","verb","beurteilte; hat beurteilt","German_Vocabulary_Boosters::15_Europäische_Politiken"
"zur Last fällen","to be a burden","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Schritt","step","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"entsprechend","in accordance","adjective","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Verkehr","traffic, movement","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"befriedigen","to satisfy","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"sich wehren","to fight back, defend o.s.","verb","wehrte sich; hat sich gewehrt","German_Vocabulary_Boosters::15_Europäische_Politiken"
"sich emporarbeiten","to work one's way up","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"allmählich","gradually","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"notwendig","necessary, inevitable","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"vorbereiten","to prepare","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"vollinhattlich","complete","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"abbauen","to break down, calm","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Zuversicht","confidence","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Tropf","drop","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Überlegung","thought","noun","die Überlegungen","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Übertreibung","exaggeration","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Unterbringung","accomodation","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"ausüben","to practise","verb","übte aus; hat ausgeübt","German_Vocabulary_Boosters::15_Europäische_Politiken"
"aufbringen","to find, irritate","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"herrschen","to rule","verb","herrschte; hat geherrscht","German_Vocabulary_Boosters::15_Europäische_Politiken"
"erfassen","to gather sth","verb","erfasste; hat erfasst","German_Vocabulary_Boosters::15_Europäische_Politiken"
"jobben","to work, have a job","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Leiharbeiter","subcontracted worker","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Betrieb","buisness, company","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"zunächst","first of all","adverb, preposition","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"ingesamt","in total","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Lehrtätigkeit","teaching","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"in Betracht ziehen","to take into consideration","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"weiterhin","furthermore","adverb","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"springen","to jump, bounce","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Jahrestag","anniversary","noun","die Jahrestage","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Blechschaden","damage to bodywork","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Bulli","VW Campervan","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"unverzichtbar","indisputable","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"ohnehin","anyway","adverb","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Flaschenpost","message in a bottle","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Weltraum","(outer) space","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Navi","GPS","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Reifenpanne","flat tyre","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Bestattung","funeral, burial","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"stempeln","to stamp","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"vorbeiziehen","to pass (by)","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Schatten","shadow","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"verzichten","to go without, make sacrifices","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"erwerben","to acquire","verb","erwarb; hat erworben","German_Vocabulary_Boosters::15_Europäische_Politiken"
"erleiden","to suffer, incur","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"bereuten","to regret","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Aufenthalt","residence","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Freizügigkeit","freedom of movement","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Billigflug","cheap/bargain flight","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"umfassen","to grasp, contain, include","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"verewigen","to immortalise","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"das Hindernis","obstacle, hindrance","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Steg","bridge, path","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Gestalt","figure","noun","die Gestalten","German_Vocabulary_Boosters::15_Europäische_Politiken"
"schlangen","to meander, wriggle","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"symbolträchtig","full of symbolism","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"hochziehen","to raise, pull up","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"ausschließlich","exclusively","adjective, adverb, preposition","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"verfallen","to decay, decline, dilapidate","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"überschreiten","to cross, pass","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"dicht","dense","adjective","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"ansprachsvoll","demanding, critical, highbrow","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Grenzübergang","checkpoint","noun","die Grenzübergänge","German_Vocabulary_Boosters::15_Europäische_Politiken"
"ahnen","to guess, suspect","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"sich etwas zum Ziel setzen","to set sth as ones goal","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"hindeuten auf (+acc)","to point at","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Ansatz(""e)","approach, attempt","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"greifbar","available, tangible","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"etwas ins Leben rufen","to bring sth into being","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"gestalten","to shape, create, form","verb","gestaltete; hat gestaltet","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Erstwähler","first-time voter","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Tafel","(black)board","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"tagen","to sit, meet, dawn","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"wahrnehmen","to perceive, be aware of","verb","nahm wahr; hat wahrgenommen","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Einstellung","attitude, setting","noun","die Einstellungen","German_Vocabulary_Boosters::15_Europäische_Politiken"
"vermitteln","to arrange, convey","verb","vermittelte; hat vermittelt","German_Vocabulary_Boosters::15_Europäische_Politiken"
"inhaltlich","in terms of content","adjective","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Skizze","outline, plan","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"daraufhin","as a result of, with regards to","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"tagesaktuell","up to date","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"ingesamt","on the whole, all in all","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"meistern","to master, overcome","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"schlagkräftig","powerful, clear-cut","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"das Plenum","plenum, assembly","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"das Handzeichen","show of hands","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"abstimmen","to take a vote","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"häufig","frequent","adjective","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"halten","to keep","verb","hielt; hat gehalten","German_Vocabulary_Boosters::15_Europäische_Politiken"
"befolgen","to obey, follow, comply with","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"hierbei","doing this, on this occasion","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Ablauf","procedure","noun","die Abläufe","German_Vocabulary_Boosters::15_Europäische_Politiken"
"mutig","brave","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"jdm (zu einer Sache) gratulieren","to congratulate sb for sth","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"enthalten","to contain","verb","enthielt; hat enthalten","German_Vocabulary_Boosters::15_Europäische_Politiken"
"das Thesenpapier","academic/research paper","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"zuvor","previously","adverb","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"nachempfinden (+dat)","to feel, relate to, adapt (from)","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Standpunkt","viewpoint","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"darüber hinaus","furthermore, over and above this","adverb","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"aufstellen","to deploy, make, draw up","verb","stellte auf; hat aufgestellt","German_Vocabulary_Boosters::15_Europäische_Politiken"
"in Reichweite rücken (+gen)","to come within range/reach (of)","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"vorlegen","to present","verb","legte vor; hat vorgelegt","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Gleichbehandlung","equal treatment","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Vorrang","priority","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"das Kindeswohl","children's well-being","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"ergänzen","to add","verb","ergänzte; hat ergänzt","German_Vocabulary_Boosters::15_Europäische_Politiken"
"das Amt","office","noun","die Ämter","German_Vocabulary_Boosters::15_Europäische_Politiken"
"gleich darauf","immediately afterwards","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Vorstand","chairman, committee","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Regelung(en)","regulation, settling","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"leiten","to lead, run, manage","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"knüpfen","to tie, form","verb","knüpfte; hat geknüpft","German_Vocabulary_Boosters::15_Europäische_Politiken"
"aufregen","to irritate, annoy","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Habsucht","greed","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"rächen","to avenge","verb","rächte; hat gerächt","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Wut","rage, fury","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Schinder","slave-driver","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"das Flaschenpfand","refund from returning glass bottles","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"das Erbarmen","mercy","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"das Gekicher","giggling","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Angelegenheit","issue","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Bundestagswahl","national parliamentary election","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Landtagswahl","election for state parliament","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"im Rahmen","as part of, within the framework","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"über etwas hinausgehen","to go beyond sth","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Übergriff","assault, infringement","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"weitverbreit","widespread","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Annahme","acceptance, assumption","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"das Gegenteil","opposite","noun","die Gegenteile","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Ortsgruppe","local group","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Rede","speech","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"liberal","liberal","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"weltoffen","liberal-minded, cosmopolitan","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"sich Sorgen machen","to worry","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"das Engagement","involvement","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Sozialdemokrat","social democrat","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Äußerung(en)","statement, comment","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"sich benehmen","to behave","verb","benahm sich; hat sich benommen","German_Vocabulary_Boosters::15_Europäische_Politiken"
"sich auskennen in (+dat)","to know one's way around ","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"sich auskennen auf (+dat)","to know a lot about","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Teufelkreis","vicious circle","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"ungeeignet","unsuitable","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"einräumen","to give, grant, allow","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"weit abgeschlagen liegen","to be way behind","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"ansprechen","to address","verb","sprach an; hat angesprochen","German_Vocabulary_Boosters::15_Europäische_Politiken"
"sich mit etwas beschäftigen","to occupy oneself with sth","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"feststellen","to assess","verb","stellte fest; hat festgestellt","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Spitzenkandidat","top candidate","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"sich richten nach","to depend on","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"eintreten","to enter","verb","trat ein; ist eingetreten","German_Vocabulary_Boosters::15_Europäische_Politiken"
"eingehen","to arrive, be received","verb","ging ein; ist eingegangen","German_Vocabulary_Boosters::15_Europäische_Politiken"
"das Grundrecht","basic or fundamental right","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"angehen","to approach (something)","verb","ging an: ist angegangen","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Minderjährige","minor","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Freizeitbeschäftigung","leisure pursuit or activity","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"erklären","to explain","verb","erklärte; hat erklärte","German_Vocabulary_Boosters::15_Europäische_Politiken"
"bieten","to offer","verb","bot; hat geboten","German_Vocabulary_Boosters::15_Europäische_Politiken"
"anbieten","to tender/present services","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"bestätigen","to confirm","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Schwerpunkt","main emphasis, priority","noun","die Schwerpunkte","German_Vocabulary_Boosters::15_Europäische_Politiken"
"fließen","flow","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"sollen","to be supposed to","verb","sollte; hat gesollt","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Einrichtung","institution, establishment","noun","die Einrichtungen","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Initiative","project","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"senken","to sink, lower","verb","senkte; hat gesenkt","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Wissenschaftler","scientist, academic","noun","die Wissenschaftler","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Roboter","robot","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"ansteigen","to rise","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"elektrisch","electric","adjective, adverb","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"stark","sharply","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"verschieden","various, different","adjective","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"unterschiedlich","different(ly)","adjective","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"Fremde (m)","stranger","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"zugehen","to shut, reach, get on","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"bestehen","to pass, overcome, exist","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"der Sprachtest","language test","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"Zettel (m)","piece of paper, note","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"übrig bleiben","to be left over, to remain","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"sich vertiefen","to deepen","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"entschließen","to decide","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"das Großbritannien","Britain","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"das Ende","end","noun","die Enden","German_Vocabulary_Boosters::15_Europäische_Politiken"
"ingesamt","altogether","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"erhalten","to receive, maintain","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"weitergehen","to continue","verb","ging weiter; ist weitergegangen","German_Vocabulary_Boosters::15_Europäische_Politiken"
"voller","full of","","","German_Vocabulary_Boosters::15_Europäische_Politiken"
"wachsen","to grow","verb","wuchs; ist gewachsen","German_Vocabulary_Boosters::15_Europäische_Politiken"
"die Auswahl","choice","noun","die Auswahlen","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"überfordern","to demand too much of, overtax","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Überschwemmung","flood","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Dürre","drought","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"abnehmend","decreasing","adjective","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"umfassen","to grasp, contain, include","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Bemühung","effort","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"vorankommen","to progress","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Größenordnung","order of magnitude","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"der Beschäftigungszuwachs","job growth","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Abschiebung","deportation","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Tatsache","fact","noun","die Tatsachen","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"erzwingen","to force","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"anwenden","to use","verb","wandte an; hat angewendet","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"das Zwangsmittel","means of coercion, sanction","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Wiedereinreise","reentry","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"strafbar","punishable","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"zuweisen","to assign, allocate","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"der Wohnsitz","domicile","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Auflage","condition, circulation","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"der Vorrang","priority","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"erschweren","to make more difficult","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"die Eingliederung","integration","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"einstufen","to classify","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
"weiterleiten","to pass on, forward","","","German_Vocabulary_Boosters::16_Die_Zuwanderung"
