"abbiegen","to turn (change movement direction)","[sound:48200120110045816_711493_578b2.mp3]","bog ab/ abbog; abgebogen","verb","","1000_words_of_elementary_German::44_Level_44"
"die Apotheke","pharmacy","[sound:32120223075420_33043_5d93f.mp3][sound:48200120107105715_33043_fd863.mp3]","die Apotheken","noun","feminine","1000_words_of_elementary_German::44_Level_44"
"die Richtung","direction","[sound:48200120110045816_226522_99d1c.mp3]","die Richtungen","n","f","1000_words_of_elementary_German::44_Level_44"
"peinlich","embarrassing","[sound:32120223075420_224271_12221.mp3][sound:48200120107105715_224271_32774.mp3]","","adj","","1000_words_of_elementary_German::44_Level_44"
"geradeaus","straight ahead","[sound:48200120110045817_711494_33e0d.mp3]","","adverb","","1000_words_of_elementary_German::44_Level_44"
"der Kater","hangover","[sound:32120223075420_711379_2f0ec.mp3][sound:48200120107105715_711379_4734f.mp3]","die Kater","n","m","1000_words_of_elementary_German::44_Level_44"
"herum","around","[sound:48200120110045817_711495_c3f0c.mp3]","","adverb","","1000_words_of_elementary_German::44_Level_44"
"das Handy","cell phone","[sound:32120223075420_711380_a1849.mp3][sound:48200120107105715_711380_e54cd.mp3]","die Handys","noun","neuter","1000_words_of_elementary_German::44_Level_44"
"um die Ecke","around the corner","[sound:48200120110045817_679653_daf86.mp3]","","phrase","","1000_words_of_elementary_German::45_Level_45"
"jemanden anrufen","to call someone","[sound:32120223075420_711381_02c81.mp3][sound:48200120107105715_711381_71860.mp3]","","v","","1000_words_of_elementary_German::45_Level_45"
"auflegen","to hang up the phone","[sound:32120223075420_711382_a99e0.mp3][sound:48200120107105716_711382_f972e.mp3]","","v","","1000_words_of_elementary_German::45_Level_45"
"die Landkarte","map","[sound:48200120110045817_711496_2665b.mp3]","die Landkarten","n","f","1000_words_of_elementary_German::45_Level_45"
"die Email","email","[sound:32120223075420_711383_7acd3.mp3][sound:48200120107105716_711383_46885.mp3]","die Emails","n","f","1000_words_of_elementary_German::45_Level_45"
"verpassen","to miss (a scheduled thing)","[sound:48200120110045817_671567_b3849.mp3]","","v","","1000_words_of_elementary_German::45_Level_45"
"das Internetcafé","internetcafé","[sound:32120223075420_711384_c6000.mp3][sound:48200120107105716_711384_3ae4c.mp3]","die Internetcafés","n","n","1000_words_of_elementary_German::45_Level_45"
"verspätet","late","[sound:48200120110045817_711498_6baba.mp3]","","adjective","","1000_words_of_elementary_German::45_Level_45"
"tippen","to type","[sound:32120223075420_230630_75af5.mp3][sound:48200120107105716_230630_a4a5f.mp3]","","v","","1000_words_of_elementary_German::45_Level_45"
"der Brief","letter","[sound:32120223075420_286326_7caaf.mp3][sound:48200120107105716_286326_58529.mp3]","die Briefe","n","m","1000_words_of_elementary_German::45_Level_45"
"der Weg","way","[sound:48200120110045817_223361_8fe35.mp3]","die Wege","n","m","1000_words_of_elementary_German::45_Level_45"
"die Briefmarke","stamp","[sound:32120223075420_94152_f9708.mp3][sound:48200120107105716_94152_0f29f.mp3]","die Briefmarken","noun","f","1000_words_of_elementary_German::45_Level_45"
"die Post","post","[sound:32120223075421_711385_12052.mp3][sound:48200120107105716_711385_73e63.mp3]","-","noun","feminine","1000_words_of_elementary_German::45_Level_45"
"weg","away","[sound:48200120110045817_223426_a2aac.mp3]","","adv","","1000_words_of_elementary_German::45_Level_45"
"senden","to send","[sound:32120223075421_223316_7f54b.mp3][sound:48200120107105716_223316_45ab3.mp3]","","verb","","1000_words_of_elementary_German::45_Level_45"
"erleichtert","relieved","[sound:48200120110045817_711499_68d3b.mp3][sound:3197000111009035039.mp3]","","adj","","1000_words_of_elementary_German::45_Level_45"
"kommen","to come","[sound:55341000110711102312.mp3]","kam; ist gekommen","verb","","1000_words_of_elementary_German::45_Level_45"
"helfen","to help","[sound:83613000120729000545.mp3][sound:83613000120726194447.mp3][sound:518328000120713161456.mp3][sound:48200120110045817_13742_0e30a.mp3]","half - hat geholfen","v","none","1000_words_of_elementary_German::45_Level_45"
"bekommen","to receive","[sound:32120223075421_223511_81e67.mp3][sound:48200120107105717_223511_03648.mp3]","bekam, hat bekommen","v","","1000_words_of_elementary_German::45_Level_45"
"das Café","café","[sound:48200120110045818_711501_45ccb.mp3]","die Cafés","noun","n","1000_words_of_elementary_German::45_Level_45"
"aufmachen","to open up","[sound:32120223075421_216037_b169d.mp3][sound:48200120107105717_216037_e5df5.mp3]","","v","","1000_words_of_elementary_German::45_Level_45"
"der Briefumschlag","envelope","[sound:32120223075421_711386_f5b62.mp3][sound:48200120107105717_711386_a556e.mp3]","die Briefumschläge","n","m","1000_words_of_elementary_German::45_Level_45"
"das Trinkgeld","tip (money)","[sound:48200120110045818_711502_b8bfa.mp3]","die Trinkgelder","noun","n","1000_words_of_elementary_German::45_Level_45"
"der Kasten","box, crate","","die Kästen","noun","masculine","1000_words_of_elementary_German::45_Level_45"
"der Briefkasten","mailbox","[sound:32120223075421_711387_fc9a5.mp3][sound:48200120107105717_711387_84981.mp3]","die Briefkästen","n","m","1000_words_of_elementary_German::45_Level_45"
"Stimmt so.","Keep the change.","[sound:48200120110045818_711503_19c08.mp3]","","phrase","","1000_words_of_elementary_German::46_Level_46"
"tragen","to wear","[sound:518328000120710075358.mp3]","trägt; trug; hat getragen","v","","1000_words_of_elementary_German::46_Level_46"
"der Tisch","table","[sound:48200120110045818_13665_2f3d1.mp3]","die Tische","noun","masculine","1000_words_of_elementary_German::46_Level_46"
"der Briefträger","postman","[sound:32120223075421_711388_0a211.mp3][sound:48200120107105717_711388_db682.mp3]","die Briefträger","n","m","1000_words_of_elementary_German::46_Level_46"
"der Stuhl","chair","","die Stühle","noun","masculine","1000_words_of_elementary_German::46_Level_46"
"die Zeitung","newspaper","","die Zeitungen","n","f","1000_words_of_elementary_German::46_Level_46"
"die Zeitschrift","magazine","[sound:32120223075421_293648_e6bb7.mp3][sound:48200120107105717_293648_e5db8.mp3]","die Zeitschriften","n","f","1000_words_of_elementary_German::46_Level_46"
"klatschen","to clap","[sound:48200120110055334_3458_3b7dc.mp3][sound:48200120107105718_711390_edfec.mp3]","klatschte, hat geklatscht","verb","none, verb","1000_words_of_elementary_German::46_Level_46"
"sitzen","to sit","[sound:518328000120709161421.mp3][sound:48200120110045818_223519_969ba.mp3]","saß - hat/ist gesessen","v","","1000_words_of_elementary_German::46_Level_46"
"die Klatschzeitung","tabloid","[sound:32120223075421_711389_c706b.mp3][sound:48200120107105717_711389_35d50.mp3]","","n","f","1000_words_of_elementary_German::46_Level_46"
"der Promi","celeb","[sound:32120223075421_711391_b84d5.mp3][sound:48200120107105718_711391_64d72.mp3]","die Promis","n","m","1000_words_of_elementary_German::46_Level_46"
"sich hinsetzen","to sit down","[sound:48200120110045818_711504_cbfd3.mp3]","","v","","1000_words_of_elementary_German::46_Level_46"
"berühmt","famous","","","adjective","","1000_words_of_elementary_German::46_Level_46"
"schauen","to look at","[sound:518328000120709170929.mp3]","","v","","1000_words_of_elementary_German::46_Level_46"
"der Schauspieler","actor","[sound:32120223075421_224054_24432.mp3][sound:48200120107105718_224054_8ae87.mp3]","die Schauspieler","n","m","1000_words_of_elementary_German::46_Level_46"
"der Sänger","singer","[sound:32120223075422_711392_6f684.mp3][sound:48200120107105718_711392_20664.mp3]","die Sänger","n","m","1000_words_of_elementary_German::46_Level_46"
"sich umschauen","to look around","[sound:48200120110045818_711505_cf083.mp3]","","v","","1000_words_of_elementary_German::46_Level_46"
"die Nachricht","news","[sound:32120813154132_684739_a1627.mp3][sound:32120223075422_684739_c6d8e.mp3][sound:48200120107105718_684739_4bee3.mp3]","die Nachrichten","noun","f","1000_words_of_elementary_German::46_Level_46"
"die Toilette","toilet","[sound:48200120110045818_711506_ae0af.mp3]","die Toiletten","n","f","1000_words_of_elementary_German::46_Level_46"
"das Ereignis","event","[sound:32120813154118_85333_6de3a.mp3][sound:32120223075422_85333_c1bf5.mp3][sound:48200120107105718_85333_39841.mp3]","die Ereignisse","noun","neuter","1000_words_of_elementary_German::46_Level_46"
"das Klo","loo","[sound:48200120110045818_711507_4cc4e.mp3]","die Klos","noun","neuter","1000_words_of_elementary_German::46_Level_46"
"der Bericht","report","[sound:32120813154125_711393_acc70.mp3][sound:32120502065644_711393_e5141.mp3][sound:32120223075422_711393_84835.mp3][sound:48200120107105718_711393_d9b21.mp3]","die Berichte","n","m","1000_words_of_elementary_German::46_Level_46"
"das Klopapier","loo paper","[sound:48200120110045818_711508_2633e.mp3]","die Klopapiere","noun","neuter","1000_words_of_elementary_German::46_Level_46"
"die Börse","stock market","[sound:32120223075422_711394_74aaa.mp3][sound:48200120107105718_711394_34399.mp3]","die Börsen","n","f","1000_words_of_elementary_German::46_Level_46"
"auf die Toilette gehen","to go to the bathroom","[sound:48200120110045818_711509_5d5d7.mp3]","","v","","1000_words_of_elementary_German::46_Level_46"
"die Finanzen","finances","[sound:32120223075422_711395_10711.mp3][sound:48200120107105718_711395_9abe2.mp3]","no plural","n","f","1000_words_of_elementary_German::47_Level_47"
"die Krise","crisis","[sound:32120223075422_711396_1f730.mp3][sound:48200120107105718_711396_73c97.mp3]","die Krisen","n","f","1000_words_of_elementary_German::47_Level_47"
"spülen","to flush the toilet","[sound:48200120110045818_711510_b09a9.mp3]","","v","","1000_words_of_elementary_German::47_Level_47"
"das Griechenland","Greece","[sound:32120223075422_291456_3b89a.mp3][sound:48200120107105718_291456_d9c98.mp3]","-","n","n","1000_words_of_elementary_German::47_Level_47"
"sich die Hände waschen","to wash one's hands","","","phrase","","1000_words_of_elementary_German::47_Level_47"
"pleite","broke","[sound:32120223075422_226309_33610.mp3][sound:48200120107105719_226309_796f4.mp3]","","adj; adv","","1000_words_of_elementary_German::47_Level_47"
"abtrocknen","to dry","[sound:48200120110045819_711512_5887a.mp3]","","v","","1000_words_of_elementary_German::47_Level_47"
"trocken","dry","[sound:48200120110045819_711513_8c6a1.mp3]","","adj","","1000_words_of_elementary_German::47_Level_47"
"bankrott","bankrupt","[sound:32120223075422_273696_986b6.mp3][sound:48200120107105719_273696_92ff4.mp3]","","adj","","1000_words_of_elementary_German::47_Level_47"
"die Bank","bank, bench","[sound:32120223101902_711397_7c526.mp3][sound:48200120107110207_711397_e5d93.mp3]","die Banken","n","f","1000_words_of_elementary_German::47_Level_47"
"das Handtuch","towel","[sound:48200120110045819_3557_6704c.mp3]","die Handtücher","n","n","1000_words_of_elementary_German::47_Level_47"
"der Kapitalismus","capitalism","[sound:32120223101902_711398_80f6d.mp3][sound:48200120107110207_711398_ec445.mp3]","-","n","m","1000_words_of_elementary_German::47_Level_47"
"die Schuld","debt","[sound:32120223101902_344932_e9bed.mp3][sound:48200120107110207_344932_1c8c9.mp3]","die Schulden","n","f","1000_words_of_elementary_German::47_Level_47"
"das Waschbecken","sink","[sound:48200120110045819_711514_89477.mp3]","die Waschbecken","n","n","1000_words_of_elementary_German::47_Level_47"
"leihen","to borrow (short form)","[sound:83613000120729000821.mp3]","lieh; geliehen","verb","","1000_words_of_elementary_German::47_Level_47"
"ausleihen","to borrow (long form)","[sound:32120223101902_711399_c043d.mp3][sound:48200120107110208_711399_0fc49.mp3]","auslieh; ausgeliehen","v","","1000_words_of_elementary_German::47_Level_47"
"bezahlen","to pay","","","verb","","1000_words_of_elementary_German::47_Level_47"
"zurückbezahlen","to pay back","[sound:32120223101903_711400_8a355.mp3][sound:48200120107110208_711400_b61b5.mp3]","","verb","","1000_words_of_elementary_German::47_Level_47"
"schließen","to close","","schloss; hat geschlossen","verb","","1000_words_of_elementary_German::47_Level_47"
"die Hypothek","mortgage","[sound:32120223101903_292938_e7dc0.mp3][sound:48200120107110208_292938_2522b.mp3]","die Hypotheken","n","f","1000_words_of_elementary_German::47_Level_47"
"finanziell","financial","[sound:32120223101903_711401_a0d6c.mp3][sound:48200120107110208_711401_88699.mp3]","","adj","","1000_words_of_elementary_German::47_Level_47"
"abschließen","to lock","[sound:48200120110045819_711515_85d23.mp3]","abschloss, abgeschlossen","v","","1000_words_of_elementary_German::47_Level_47"
"die Arbeitslosigkeit","unemployment","[sound:32120223101903_650873_529c0.mp3][sound:48200120107110208_650873_465a8.mp3]","no plural","noun","f","1000_words_of_elementary_German::47_Level_47"
"die Quote","rate","[sound:32120223101903_711402_a6a43.mp3][sound:48200120107110208_711402_dff08.mp3]","die Quoten","n","f","1000_words_of_elementary_German::47_Level_47"
"stecken","to set","[sound:518328000120607141727.mp3]","","v","","1000_words_of_elementary_German::47_Level_47"
"sich verstecken","to hide","[sound:48200120110045819_711516_8dd8e.mp3]","","v","","1000_words_of_elementary_German::48_Level_48"
"sinken","to decrease","[sound:32120223101903_711404_cb890.mp3][sound:48200120107110208_711404_41a6a.mp3]","sank; ist gesunken","verb","","1000_words_of_elementary_German::48_Level_48"
"das Hartz IV","unemployment benefits","[sound:32120223101903_711405_4c42c.mp3][sound:48200120107110208_711405_69123.mp3]","","n","n","1000_words_of_elementary_German::48_Level_48"
"das Geheimnis","secret","[sound:48200120110045819_224342_7840c.mp3]","die Geheimnisse","n","n","1000_words_of_elementary_German::48_Level_48"
"die Armut","poverty","[sound:32120223101903_223458_81dde.mp3][sound:48200120107110208_223458_a6219.mp3]","no plural","n","f","1000_words_of_elementary_German::48_Level_48"
"geheim","secret","[sound:48200120110045819_711517_edbc5.mp3]","","adj","","1000_words_of_elementary_German::48_Level_48"
"ehrlich","honest","[sound:48200120110045819_711518_9c01a.mp3][sound:3197000111009022737.mp3]","","adjective; adverb","","1000_words_of_elementary_German::48_Level_48"
"gehen","to go","","ging, ist gegangen","verb","","1000_words_of_elementary_German::48_Level_48"
"weitergehen","to continue","[sound:32120813154125_711521_ceeaf.mp3][sound:32120502065645_711521_dcfc5.mp3][sound:48200120110045819_711521_53de8.mp3]","","v","","1000_words_of_elementary_German::48_Level_48"
"aufschließen","to unlock","[sound:48200120110045819_711522_83236.mp3]","aufschloss; aufgeschlossen","verb","","1000_words_of_elementary_German::48_Level_48"
"die Tür","door","[sound:48200120110045819_13745_8b23f.mp3]","die Türen","n","f","1000_words_of_elementary_German::48_Level_48"
"arm","poor","[sound:32120718144209_711406_7ffb8.mp3][sound:32120223101903_711406_6d10e.mp3][sound:48200120107110209_711406_06c3f.mp3]","","adj","","1000_words_of_elementary_German::48_Level_48"
"angekommen","arrived","[sound:48200120110050133_711523_de13e.mp3]","","adj","","1000_words_of_elementary_German::48_Level_48"
"die Wohnung","apartment, flat","[sound:48200120110050135_711524_ee70d.mp3]","die Wohnungen","n","f","1000_words_of_elementary_German::48_Level_48"
"gleich","equal","[sound:32120223101903_300541_60f77.mp3][sound:48200120107110209_300541_4b477.mp3]","","adj, adv","","1000_words_of_elementary_German::48_Level_48"
"die Ungleichheit","inequality","[sound:32120223101904_711408_a2bd4.mp3][sound:48200120107110209_711408_69f3c.mp3]","die Ungleichheiten","n","f","1000_words_of_elementary_German::48_Level_48"
"der Flur","corridor","","die Flure","noun","masculine","1000_words_of_elementary_German::48_Level_48"
"der Spalt","gap","[sound:32120223101904_286461_72cdd.mp3][sound:48200120107110209_286461_29232.mp3]","die Spalte","n","m","1000_words_of_elementary_German::48_Level_48"
"die Küche","kitchen","[sound:48200120110050135_223553_78d64.mp3]","die Küchen","n","f","1000_words_of_elementary_German::48_Level_48"
"die Bevölkerung","population","[sound:32120223101904_684756_c4602.mp3][sound:48200120107110209_684756_cd4e2.mp3]","die Bevölkerungen","n","f","1000_words_of_elementary_German::48_Level_48"
"der Schrank","cupboard","[sound:48200120110050135_711525_548d4.mp3]","die Schränke","n","m","1000_words_of_elementary_German::48_Level_48"
"das Volk","nation","[sound:32120813152528_711409_ed8a3.mp3][sound:32120223101904_711409_98425.mp3][sound:48200120107110209_711409_805a3.mp3]","die Völker","noun","neuter","1000_words_of_elementary_German::48_Level_48"
"der Kühlschrank","fridge","","die Kühlschränke","noun","musculine","1000_words_of_elementary_German::48_Level_48"
"die Gleichheit","equality","[sound:32120223101904_711410_69f11.mp3][sound:48200120107110209_711410_353a3.mp3]","-","n","f","1000_words_of_elementary_German::48_Level_48"
"aufgeräumt","tidy","[sound:48200120110050135_711527_4a87c.mp3]","","adj","","1000_words_of_elementary_German::48_Level_48"
"naschen","to nibble","[sound:48200120110050135_286363_7aa67.mp3]","","v","","1000_words_of_elementary_German::49_Level_49"
"die Naschkatze","person with a sweet tooth","[sound:48200120110050135_711531_8edab.mp3]","die Naschkatzen","noun","feminine","1000_words_of_elementary_German::49_Level_49"
"tolerant","tolerant","[sound:32120223101904_711411_52995.mp3][sound:48200120107110209_711411_d688a.mp3]","","adj","","1000_words_of_elementary_German::49_Level_49"
"die Pfanne","frying pan","[sound:48200120110050136_711532_b1b67.mp3]","die Pfannen","n","f","1000_words_of_elementary_German::49_Level_49"
"intolerant","intolerant","[sound:32120223101904_711412_b7a5b.mp3][sound:48200120107110209_711412_89286.mp3]","","adj","","1000_words_of_elementary_German::49_Level_49"
"der Respekt","respect","[sound:32120223101904_641713_d7308.mp3][sound:48200120107110210_641713_6ceaf.mp3]","-","n","m","1000_words_of_elementary_German::49_Level_49"
"das Öl","oil","[sound:48200120110050136_711533_836ed.mp3]","die Öle","n","n","1000_words_of_elementary_German::49_Level_49"
"der Rassismus","racism","[sound:32120223101904_312650_39101.mp3][sound:48200120107110210_312650_0dcd0.mp3]","die Rassismen","n","m","1000_words_of_elementary_German::49_Level_49"
"die Zwiebel","onion","[sound:1715464_1410556766554.mp3]","die Zweibeln","n","f","1000_words_of_elementary_German::49_Level_49"
"duften","to smell very pleasantly","[sound:48200120110050136_711535_c4b87.mp3]","","v","","1000_words_of_elementary_German::49_Level_49"
"die Nase","nose","[sound:32120813154153_268783_d97df.mp3][sound:32120110150244_268783_c5a2f.mp3][sound:48200120110050136_268783_08f52.mp3]","die Nasen","n","f","1000_words_of_elementary_German::49_Level_49"
"die Bratkartoffel","fried potato","[sound:48200120110050136_711536_8ff5d.mp3]","die Bratkartoffeln","n","f","1000_words_of_elementary_German::49_Level_49"
"die Gesellschaft","society","[sound:32120223101904_711413_17bce.mp3][sound:48200120107110210_711413_abb70.mp3]","die Gesellschaften","n","f","1000_words_of_elementary_German::49_Level_49"
"die Gemeinde","community","[sound:32120223101905_292397_88fdc.mp3][sound:48200120107110210_292397_25b0b.mp3]","die Gemeinden","noun","f","1000_words_of_elementary_German::49_Level_49"
"den Tisch decken","to set the table","[sound:48200120110050136_711537_ace6a.mp3]","","v","","1000_words_of_elementary_German::49_Level_49"
"die Integration","integration","[sound:32120223101905_711414_02787.mp3][sound:48200120107110210_711414_ebeaf.mp3]","-","n","f","1000_words_of_elementary_German::49_Level_49"
"fertig","ready, finished","[sound:48200120110050136_711538_e9fc5.mp3]","","adj","","1000_words_of_elementary_German::49_Level_49"
"gesellschaftlich","social","[sound:32120813152518_677562_172ad.mp3][sound:32120223101905_677562_9f726.mp3][sound:48200120107110210_677562_ee362.mp3]","","adjective, adverb","","1000_words_of_elementary_German::49_Level_49"
"bürgerlich","middle-class","[sound:32120223101905_711415_e3f0c.mp3][sound:48200120107110210_711415_d6130.mp3]","","adj","","1000_words_of_elementary_German::49_Level_49"
"Guten Appetit!","Enjoy your meal!","[sound:48200120110050136_711539_57dde.mp3]","","","","1000_words_of_elementary_German::49_Level_49"
"die Schicht","class","[sound:32120223101905_711416_4e790.mp3][sound:48200120107110210_711416_ddb46.mp3]","die Schichten","n","f","1000_words_of_elementary_German::49_Level_49"
"die Gabel","fork","[sound:48200120110050136_33376_4bece.mp3]","die Gabeln","n","f","1000_words_of_elementary_German::49_Level_49"
"die Oberschicht","upper-class","[sound:32120223101905_711417_46ebf.mp3][sound:48200120107110210_711417_5b640.mp3]","die Oberschichten","n","f","1000_words_of_elementary_German::49_Level_49"
"die Arbeit","work","[sound:1715479_1410556810617.mp3]","die Arbeiten","noun","f","1000_words_of_elementary_German::49_Level_49"
"das Messer","knife","[sound:48200120110050136_33377_907bb.mp3]","die Messer","n","n","1000_words_of_elementary_German::49_Level_49"
"die Arbeiterklasse","working-class","[sound:32120223101905_711418_83def.mp3][sound:48200120107110210_711418_d676e.mp3]","die Arbeiterklassen","n","f","1000_words_of_elementary_German::50_Level_50"
"aufstoßen","to burp","[sound:48200120110050137_711540_4023a.mp3]","stieß auf, aufgestoßen","verb","","1000_words_of_elementary_German::50_Level_50"
"die soziale Mobilität","social mobility","[sound:32120223101905_711419_56957.mp3][sound:48200120107110210_711419_0a7d7.mp3]","","n","f","1000_words_of_elementary_German::50_Level_50"
"im Ausland","abroad","[sound:32120223101905_684723_d28d7.mp3][sound:48200120107110210_684723_3c9cb.mp3]","","phrase","","1000_words_of_elementary_German::50_Level_50"
"Prost!","Cheers!","[sound:32120601121800_711541_29eb5.mp3][sound:48200120110050137_711541_d81b4.mp3]","","interj","","1000_words_of_elementary_German::50_Level_50"
"aus","out","","","prep","","1000_words_of_elementary_German::50_Level_50"
"satt","full, not hungry","[sound:48200120110050137_711542_6cc57.mp3]","","adjective","","1000_words_of_elementary_German::50_Level_50"
"der Ausländer","foreigner","[sound:32120813154154_684721_09ef3.mp3][sound:32120223101906_684721_3294a.mp3][sound:48200120107110210_684721_de6cb.mp3]","die Ausländer","n","m","1000_words_of_elementary_German::50_Level_50"
"die Einwanderung","immigration","[sound:32120223101906_312671_25ab4.mp3][sound:48200120107110210_312671_09c47.mp3]","die Einwanderungen","n","f","1000_words_of_elementary_German::50_Level_50"
"der Gastarbeiter","immigrant worker (especially from the 1960s)","[sound:32120223101906_711420_58bcd.mp3][sound:48200120107110211_711420_dc3dc.mp3]","die Gastarbeiter","n","m","1000_words_of_elementary_German::50_Level_50"
"aufräumen","to tidy","[sound:48200120110050137_711544_5013b.mp3]","","v","","1000_words_of_elementary_German::50_Level_50"
"abspülen","to wash up","[sound:48200120110050137_711545_74ce0.mp3]","","v","","1000_words_of_elementary_German::50_Level_50"
"fremd","foreign","[sound:32120813154129_711421_69fb4.mp3][sound:32120718100855_711421_3b431.mp3][sound:32120223101906_711421_c3168.mp3][sound:48200120107110211_711421_55593.mp3]","","adj","","1000_words_of_elementary_German::50_Level_50"
"unbekannt","unknown","[sound:32120223101906_224031_42f0d.mp3][sound:48200120107110211_224031_c64b5.mp3]","","adjective","","1000_words_of_elementary_German::50_Level_50"
"neu","new","[sound:32120718100902_14826_9a9c5.mp3][sound:32120223101906_369915_4d98e.mp3][sound:48200120107110211_369915_c95cd.mp3]","","adjective, adverb","","1000_words_of_elementary_German::50_Level_50"
"das Spülmittel","dish soap","[sound:48200120110050137_711546_1b44e.mp3]","die Spülmittel","n","n","1000_words_of_elementary_German::50_Level_50"
"die Kultur","culture","[sound:32120223101906_711422_0c4a3.mp3][sound:48200120107110211_711422_6031f.mp3]","die Kulturen","n","f","1000_words_of_elementary_German::50_Level_50"
"abwischen","to wipe","[sound:48200120110050137_711547_a4f35.mp3]","","v","","1000_words_of_elementary_German::50_Level_50"
"kulturell","cultural","[sound:32120223101906_711423_1acf3.mp3][sound:48200120107110211_711423_50bce.mp3]","","adj","","1000_words_of_elementary_German::50_Level_50"
"der Kulturschock","culture shock","[sound:32120223101906_711424_29c25.mp3][sound:48200120107110211_711424_9a6df.mp3]","","n","m","1000_words_of_elementary_German::50_Level_50"
"putzen","to clean","[sound:48200120110050137_293458_03e65.mp3]","","v","","1000_words_of_elementary_German::50_Level_50"
"entdecken","to discover","[sound:32120223101906_216840_a512c.mp3][sound:48200120107110211_216840_2453e.mp3]","","v","","1000_words_of_elementary_German::50_Level_50"
"einmal","once","[sound:48200120110050137_286294_fe2a1.mp3]","","adv","","1000_words_of_elementary_German::50_Level_50"
"zweimal","twice","[sound:48200120110050137_711548_fcf0c.mp3]","","adverb","","1000_words_of_elementary_German::50_Level_50"
"aufgeschlossen","open-minded","","","adj","","1000_words_of_elementary_German::50_Level_50"
"außerhalb","outside","[sound:32120813152523_711426_b782f.mp3][sound:32120223101907_711426_d45df.mp3][sound:48200120107110211_711426_31149.mp3][sound:48200120107103211_711291_f3daf.mp3]","","prep; adv","","1000_words_of_elementary_German::51_Level_51"
"nochmal","once again","[sound:48200120110050138_711549_96599.mp3]","","adv","","1000_words_of_elementary_German::51_Level_51"
"die Sitte","custom","[sound:32120223101907_274151_c827e.mp3][sound:48200120107110211_274151_184dc.mp3]","die Sitten","noun","feminine","1000_words_of_elementary_German::51_Level_51"
"Ach ja?","really?","[sound:48200120110050138_711550_a6adf.mp3]","","interj","","1000_words_of_elementary_German::51_Level_51"
"die Muttersprache","mother tongue","[sound:48200120107110604_711427_bd499.mp3]","die Muttersprachen","n","f","1000_words_of_elementary_German::51_Level_51"
"widerwillig","reluctant","[sound:48200120110050138_711551_61b42.mp3]","","adj;  adv","","1000_words_of_elementary_German::51_Level_51"
"zweisprachig","bilingual","[sound:48200120107110604_711428_8f091.mp3]","","adj","","1000_words_of_elementary_German::51_Level_51"
"gern","gladly","[sound:48200120110050138_13880_b0531.mp3][sound:3197000111009023102.mp3]","","adverb","","1000_words_of_elementary_German::51_Level_51"
"umso","the more ...the","[sound:48200120110050138_711552_b8241.mp3]","","conj","","1000_words_of_elementary_German::51_Level_51"
"wirksam","effective","[sound:48200120110050138_230785_d22c1.mp3]","","adj","","1000_words_of_elementary_German::51_Level_51"
"zwanzig","twenty","[sound:48200120110050138_33490_c2503.mp3][sound:32120718062206_1965267_c6c64.mp3]","","adj","","1000_words_of_elementary_German::51_Level_51"
"vierzig","forty","[sound:48200120110050138_711553_b6970.mp3]","","numeral","","1000_words_of_elementary_German::51_Level_51"
"gewöhnlich","usually","[sound:48200120107110604_711429_5b554.mp3]","","adv; adj","","1000_words_of_elementary_German::51_Level_51"
"fünfzig","fifty","[sound:48200120110050138_33494_4aed7.mp3]","","numeral","","1000_words_of_elementary_German::51_Level_51"
"die Geburt","birth","[sound:48200120107110604_223986_ca3e0.mp3]","die Geburten","n","f","1000_words_of_elementary_German::51_Level_51"
"die Menge","quantity, amount (water, flour, etc)","[sound:48200120110050138_711554_1b782.mp3]","die Mengen","n","f","1000_words_of_elementary_German::51_Level_51"
"schieben","to push","[sound:32120813152527_224380_29911.mp3][sound:48200120107110604_224380_30912.mp3]","schob, geschoben","verb","","1000_words_of_elementary_German::51_Level_51"
"das Baby","baby","[sound:48200120107110605_168293_73775.mp3]","die Babys","n","n","1000_words_of_elementary_German::51_Level_51"
"hierfür","for this","[sound:48200120110050138_711555_d834d.mp3]","","adv","","1000_words_of_elementary_German::51_Level_51"
"die Energie","energy","[sound:32120813152528_313188_49711.mp3][sound:83613000120726194253.mp3][sound:48200120107110605_313188_f57cf.mp3]","die Energien","noun","feminine","1000_words_of_elementary_German::51_Level_51"
"vorwiegend","mainly","[sound:48200120110050138_711556_9c4dd.mp3]","","adv","","1000_words_of_elementary_German::51_Level_51"
"angesichts","in view of","[sound:32120813152531_711430_29370.mp3][sound:48200120107110605_711430_e3cf3.mp3]","","preposition","","1000_words_of_elementary_German::51_Level_51"
"der Advent","advent","[sound:48200120110051758_711557_ff193.mp3]","die Advente","n","m","1000_words_of_elementary_German::51_Level_51"
"bereit","ready, prepared","[sound:32120813152532_711431_654de.mp3][sound:32120718100853_711431_a20c2.mp3][sound:48200120107110605_711431_6819d.mp3]","","adj","","1000_words_of_elementary_German::51_Level_51"
"die Nacht","night","[sound:32111218133955_13797_a4fdf.mp3][sound:55341000110711102410.mp3]","die Nächte","n","f","1000_words_of_elementary_German::51_Level_51"
"die Freiheit","freedom","[sound:32120813154117_286266_625a6.mp3][sound:48200120107110605_286266_1c671.mp3]","die Freiheiten","noun","feminine","1000_words_of_elementary_German::52_Level_52"
"weihen","to consecrate, ordain","[sound:518328000120709182439.mp3]","","verb","","1000_words_of_elementary_German::52_Level_52"
"das Weihnachten","Christmas","[sound:48200120110051759_33065_985c9.mp3]","die Weihnachten","noun","n","1000_words_of_elementary_German::52_Level_52"
